,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
189,2022-07-09,79.59689169131777,18.76669430004531,103.08568229797467,79.59689169131777,79.59689169131777,-20.257905921634222,-20.257905921634222,-20.257905921634222,0.42032225741866225,0.42032225741866225,0.42032225741866225,-20.678228179052887,-20.678228179052887,-20.678228179052887,0.0,0.0,0.0,59.338985769683546
190,2022-07-10,79.57918702761837,20.020403778867095,106.39378383045826,79.57918702761837,79.57918702761837,-17.10177586889158,-17.10177586889158,-17.10177586889158,3.898595146957373,3.898595146957373,3.898595146957373,-21.000371015848955,-21.000371015848955,-21.000371015848955,0.0,0.0,0.0,62.477411158726795
191,2022-07-11,79.561482363919,14.967810449843709,99.14339413154921,79.561482363919,79.561482363919,-19.840812413511568,-19.840812413511568,-19.840812413511568,1.1954079175109635,1.1954079175109635,1.1954079175109635,-21.03622033102253,-21.03622033102253,-21.03622033102253,0.0,0.0,0.0,59.72066995040743
192,2022-07-12,79.5437777002196,12.432624247906343,94.52828917183297,79.5437777002196,79.5437777002196,-26.678618952955176,-26.678618952955176,-26.678618952955176,-5.884970958465499,-5.884970958465499,-5.884970958465499,-20.793647994489678,-20.793647994489678,-20.793647994489678,0.0,0.0,0.0,52.86515874726442
193,2022-07-13,79.52607303652022,21.40154406824486,109.87156357586649,79.52607303652022,79.52607303652022,-14.229034387213728,-14.229034387213728,-14.229034387213728,6.056503697197868,6.056503697197868,6.056503697197868,-20.2855380844116,-20.2855380844116,-20.2855380844116,0.0,0.0,0.0,65.29703864930649
194,2022-07-14,79.50836837282081,16.064758385726034,99.49960039081397,79.50836837282081,79.50836837282081,-20.836416078212043,-20.836416078212043,-20.836416078212043,-1.3070456147764915,-1.3070456147764915,-1.3070456147764915,-19.52937046343555,-19.52937046343555,-19.52937046343555,0.0,0.0,0.0,58.67195229460877
195,2022-07-15,79.50110834814515,14.376357845076328,99.74572414725328,79.50110834814515,79.50110834814515,-22.925519589607553,-22.925519589607553,-22.925519589607553,-4.378812445797464,-4.378812445797464,-4.378812445797464,-18.54670714381009,-18.54670714381009,-18.54670714381009,0.0,0.0,0.0,56.5755887585376
196,2022-07-16,79.49384832346948,20.680482411609336,105.87816876791331,79.49384832346948,79.49384832346948,-16.94227410730791,-16.94227410730791,-16.94227410730791,0.4203222573924579,0.4203222573924579,0.4203222573924579,-17.36259636470037,-17.36259636470037,-17.36259636470037,0.0,0.0,0.0,62.55157421616157
197,2022-07-17,79.4865882987938,21.842414362000508,108.1199757307781,79.4865882987938,79.4865882987938,-12.106316020244162,-12.106316020244162,-12.106316020244162,3.8985951469701297,3.8985951469701297,3.8985951469701297,-16.004911167214292,-16.004911167214292,-16.004911167214292,0.0,0.0,0.0,67.38027227854964
198,2022-07-18,79.47932827411813,22.50447017401674,109.75195250337245,79.47932827411813,79.47932827411813,-13.308232706547493,-13.308232706547493,-13.308232706547493,1.1954079174962962,1.1954079174962962,1.1954079174962962,-14.50364062404379,-14.50364062404379,-14.50364062404379,0.0,0.0,0.0,66.17109556757063
199,2022-07-19,79.47206824944247,18.437331242998972,103.1435430104926,79.47206824944247,79.47206824944247,-18.77512368967802,-18.77512368967802,-18.77512368967802,-5.8849709584816425,-5.8849709584816425,-5.8849709584816425,-12.890152731196379,-12.890152731196379,-12.890152731196379,0.0,0.0,0.0,60.696944559764454
200,2022-07-20,79.4648082247668,37.36449426694356,117.63541774804014,79.4648082247668,79.4648082247668,-5.139944586931296,-5.139944586931296,-5.139944586931296,6.056503697205599,6.056503697205599,6.056503697205599,-11.196448284136896,-11.196448284136896,-11.196448284136896,0.0,0.0,0.0,74.3248636378355
201,2022-07-21,79.45754820009113,29.68877803459899,110.15937569750258,79.45754820009113,79.45754820009113,-10.761470454916456,-10.761470454916456,-10.761470454916456,-1.307045614793274,-1.307045614793274,-1.307045614793274,-9.454424840123183,-9.454424840123183,-9.454424840123183,0.0,0.0,0.0,68.69607774517468
202,2022-07-22,79.45028817541547,25.396872516611403,113.73780309179548,79.45028817541547,79.45028817541547,-12.07398157442433,-12.07398157442433,-12.07398157442433,-4.378812445798896,-4.378812445798896,-4.378812445798896,-7.695169128625433,-7.695169128625433,-7.695169128625433,0.0,0.0,0.0,67.37630660099114
203,2022-07-23,79.44302815073978,32.104746753203486,117.73977895967805,79.44302815073978,79.44302815073978,-5.527972786203602,-5.527972786203602,-5.527972786203602,0.42032225738325457,0.42032225738325457,0.42032225738325457,-5.948295043586857,-5.948295043586857,-5.948295043586857,0.0,0.0,0.0,73.91505536453617
204,2022-07-24,79.43576812606412,37.2583509834272,119.83195042465664,79.43576812606412,79.43576812606412,-0.3427475314246443,-0.3427475314246443,-0.3427475314246443,3.898595146946743,3.898595146946743,3.898595146946743,-4.241342678371388,-4.241342678371388,-4.241342678371388,0.0,0.0,0.0,79.09302059463947
205,2022-07-25,79.42850810138845,37.656825967209585,122.23807334695513,79.42850810138845,79.42850810138845,-1.403843886223621,-1.403843886223621,-1.403843886223621,1.1954079175051473,1.1954079175051473,1.1954079175051473,-2.599251803728768,-2.599251803728768,-2.599251803728768,0.0,0.0,0.0,78.02466421516482
206,2022-07-26,79.42124807671277,29.4672919598421,114.64581782760321,79.42124807671277,79.42124807671277,-6.928891765457071,-6.928891765457071,-6.928891765457071,-5.884970958478928,-5.884970958478928,-5.884970958478928,-1.0439208069781432,-1.0439208069781432,-1.0439208069781432,0.0,0.0,0.0,72.4923563112557
207,2022-07-27,79.4139880520371,44.01743387414765,129.3829833342841,79.4139880520371,79.4139880520371,6.462644215157484,6.462644215157484,6.462644215157484,6.056503697190727,6.056503697190727,6.056503697190727,0.40614051796675604,0.40614051796675604,0.40614051796675604,0.0,0.0,0.0,85.87663226719458
208,2022-07-28,79.40672802736144,38.024127453752826,120.8129113465475,79.40672802736144,79.40672802736144,0.42901311987178237,0.42901311987178237,0.42901311987178237,-1.307045614810056,-1.307045614810056,-1.307045614810056,1.7360587346818384,1.7360587346818384,1.7360587346818384,0.0,0.0,0.0,79.83574114723322
209,2022-07-29,79.39946800268577,34.843463797231195,120.08876571408332,79.39946800268577,79.39946800268577,-1.4440700815956073,-1.4440700815956073,-1.4440700815956073,-4.378812445784563,-4.378812445784563,-4.378812445784563,2.934742364188956,2.934742364188956,2.934742364188956,0.0,0.0,0.0,77.95539792109015
210,2022-07-30,79.39220797801009,44.7385494640506,126.88145836525466,79.39220797801009,79.39220797801009,4.415247733712002,4.415247733712002,4.415247733712002,0.42032225739485457,0.42032225739485457,0.42032225739485457,3.994925476317148,3.994925476317148,3.994925476317148,0.0,0.0,0.0,83.8074557117221
211,2022-07-31,79.38494795333442,47.09028568585911,127.45377429997136,79.38494795333442,79.38494795333442,8.811707363402116,8.811707363402116,8.811707363402116,3.8985951469595004,3.8985951469595004,3.8985951469595004,4.913112216442617,4.913112216442617,4.913112216442617,0.0,0.0,0.0,88.19665531673654
212,2022-08-01,79.37768792865874,45.89336665817194,129.04968404582965,79.37768792865874,79.37768792865874,6.884835752590577,6.884835752590577,6.884835752590577,1.19540791749048,1.19540791749048,1.19540791749048,5.689427835100098,5.689427835100098,5.689427835100098,0.0,0.0,0.0,86.26252368124932
213,2022-08-02,79.37042790398307,37.37434174832198,120.35241680414663,79.37042790398307,79.37042790398307,0.4424132161970943,0.4424132161970943,0.4424132161970943,-5.884970958476215,-5.884970958476215,-5.884970958476215,6.327384174673308,6.327384174673308,6.327384174673308,0.0,0.0,0.0,79.81284112018017
214,2022-08-03,79.36316787930741,47.67267542827357,131.38303589735443,79.36316787930741,79.36316787930741,12.890073350397248,12.890073350397248,12.890073350397248,6.056503697198459,6.056503697198459,6.056503697198459,6.833569653198788,6.833569653198788,6.833569653198788,0.0,0.0,0.0,92.25324122970466
215,2022-08-04,79.35590785463174,42.629468611405095,128.09808836806178,79.35590785463174,79.35590785463174,5.9102299016781625,5.9102299016781625,5.9102299016781625,-1.307045614798475,-1.307045614798475,-1.307045614798475,7.217275516476637,7.217275516476637,7.217275516476637,0.0,0.0,0.0,85.2661377563099
216,2022-08-05,79.34864782995606,42.908357873026844,127.43351861077937,79.34864782995606,79.34864782995606,3.1112590189928633,3.1112590189928633,3.1112590189928633,-4.378812445828476,-4.378812445828476,-4.378812445828476,7.49007146482134,7.49007146482134,7.49007146482134,0.0,0.0,0.0,82.45990684894893
217,2022-08-06,79.3413878052804,45.35041181010369,132.42209708102163,79.3413878052804,79.3413878052804,8.085666927689967,8.085666927689967,8.085666927689967,0.42032225740645457,0.42032225740645457,0.42032225740645457,7.665344670283512,7.665344670283512,7.665344670283512,0.0,0.0,0.0,87.42705473297038
218,2022-08-07,79.33412778060473,51.150754382587124,134.61771983080652,79.33412778060473,79.33412778060473,11.656411815800679,11.656411815800679,11.656411815800679,3.8985951469608002,3.8985951469608002,3.8985951469608002,7.757816668839879,7.757816668839879,7.757816668839879,0.0,0.0,0.0,90.99053959640541
219,2022-08-08,79.32686775592906,47.848064933292484,129.44596117265394,79.32686775592906,79.32686775592906,8.978460555303052,8.978460555303052,8.978460555303052,1.1954079174758125,1.1954079174758125,1.1954079174758125,7.783052637827239,7.783052637827239,7.783052637827239,0.0,0.0,0.0,88.3053283112321
220,2022-08-09,79.32758867315457,39.05987383880852,123.71431409970981,79.32758867315457,79.32758867315457,1.8720062050864759,1.8720062050864759,1.8720062050864759,-5.88497095847038,-5.88497095847038,-5.88497095847038,7.756977163556856,7.756977163556856,7.756977163556856,0.0,0.0,0.0,81.19959487824104
221,2022-08-10,79.32830959038009,50.5724463028941,136.5024094873494,79.32830959038009,79.32830959038009,13.751913489126494,13.751913489126494,13.751913489126494,6.056503697200052,6.056503697200052,6.056503697200052,7.695409791926442,7.695409791926442,7.695409791926442,0.0,0.0,0.0,93.08022307950658
222,2022-08-11,79.32903050760561,42.624915060034475,129.35953152625774,79.32903050760561,79.32903050760561,6.306586857957348,6.306586857957348,6.306586857957348,-1.3070456148152572,-1.3070456148152572,-1.3070456148152572,7.613632472772605,7.613632472772605,7.613632472772605,0.0,0.0,0.0,85.63561736556295
223,2022-08-12,79.32975142483112,42.42454824990732,123.51746088332146,79.32975142483112,79.32975142483112,3.147187057733207,3.147187057733207,3.147187057733207,-4.378812445810493,-4.378812445810493,-4.378812445810493,7.5259995035437,7.5259995035437,7.5259995035437,0.0,0.0,0.0,82.47693848256432
224,2022-08-13,79.33047234205664,46.537986691317606,130.51866934871865,79.33047234205664,79.33047234205664,7.86592106323148,7.86592106323148,7.86592106323148,0.4203222574180542,0.4203222574180542,0.4203222574180542,7.445598805813426,7.445598805813426,7.445598805813426,0.0,0.0,0.0,87.19639340528812
225,2022-08-14,79.33119325928216,50.48968307905863,133.4594691014472,79.33119325928216,79.33119325928216,11.282566539328053,11.282566539328053,11.282566539328053,3.8985951469735554,3.8985951469735554,3.8985951469735554,7.383971392354497,7.383971392354497,7.383971392354497,0.0,0.0,0.0,90.61375979861022
226,2022-08-15,79.33191417650767,46.113053055718446,134.74059893498764,79.33191417650767,79.33191417650767,8.546301688259971,8.546301688259971,8.546301688259971,1.1954079174846637,1.1954079174846637,1.1954079174846637,7.350893770775306,7.350893770775306,7.350893770775306,0.0,0.0,0.0,87.87821586476764
227,2022-08-16,79.33263509373317,37.10669093428991,119.12704261961449,79.33263509373317,79.33263509373317,1.4692548948689714,1.4692548948689714,1.4692548948689714,-5.884970958470785,-5.884970958470785,-5.884970958470785,7.354225853339757,7.354225853339757,7.354225853339757,0.0,0.0,0.0,80.80188998860214
228,2022-08-17,79.3333560109587,51.967633500226704,134.6581954430462,79.3333560109587,79.3333560109587,13.456328469450122,13.456328469450122,13.456328469450122,6.0565036972016415,6.0565036972016415,6.0565036972016415,7.399824772248481,7.399824772248481,7.399824772248481,0.0,0.0,0.0,92.78968448040882
229,2022-08-18,79.33407692818422,42.78247756580887,126.6141010749137,79.33407692818422,79.33407692818422,6.18447729034859,6.18447729034859,6.18447729034859,-1.3070456147857559,-1.3070456147857559,-1.3070456147857559,7.491522905134347,7.491522905134347,7.491522905134347,0.0,0.0,0.0,85.51855421853281
230,2022-08-19,79.33479784540972,40.48636091172252,125.90796688856823,79.33479784540972,79.33479784540972,3.2523540161311106,3.2523540161311106,3.2523540161311106,-4.3788124458155755,-4.3788124458155755,-4.3788124458155755,7.631166461946687,7.631166461946687,7.631166461946687,0.0,0.0,0.0,82.58715186154083
231,2022-08-20,79.33551876263525,42.73307405836041,130.16907532261044,79.33551876263525,79.33551876263525,8.239031489069758,8.239031489069758,8.239031489069758,0.42032225740885104,0.42032225740885104,0.42032225740885104,7.8187092316609075,7.8187092316609075,7.8187092316609075,0.0,0.0,0.0,87.574550251705
232,2022-08-21,79.33623967986075,49.26959954202128,134.14103034135934,79.33623967986075,79.33623967986075,11.950949732679085,11.950949732679085,11.950949732679085,3.898595146968241,3.898595146968241,3.898595146968241,8.052354585710843,8.052354585710843,8.052354585710843,0.0,0.0,0.0,91.28718941253985
233,2022-08-22,79.33696059708628,48.291726670773066,131.42026825345422,79.33696059708628,79.33696059708628,9.524145546116252,9.524145546116252,9.524145546116252,1.1954079175007553,1.1954079175007553,1.1954079175007553,8.328737628615498,8.328737628615498,8.328737628615498,0.0,0.0,0.0,88.86110614320253
234,2022-08-23,79.33768151431178,40.53245290620275,121.93452986719873,79.33768151431178,79.33768151431178,2.7581675460202693,2.7581675460202693,2.7581675460202693,-5.884970958483811,-5.884970958483811,-5.884970958483811,8.64313850450408,8.64313850450408,8.64313850450408,0.0,0.0,0.0,82.09584906033206
235,2022-08-24,79.3384024315373,50.54835469810708,135.4705881463074,79.3384024315373,79.3384024315373,15.04622103025388,15.04622103025388,15.04622103025388,6.056503697203234,6.056503697203234,6.056503697203234,8.989717333050647,8.989717333050647,8.989717333050647,0.0,0.0,0.0,94.38462346179118
236,2022-08-25,79.33912334876283,43.29692216754735,127.77776621512531,79.33912334876283,79.33912334876283,8.054715451685663,8.054715451685663,8.054715451685663,-1.3070456148025382,-1.3070456148025382,-1.3070456148025382,9.361761066488201,9.361761066488201,9.361761066488201,0.0,0.0,0.0,87.39383880044849
237,2022-08-26,79.33984426598833,40.97318071304236,124.97618987011487,79.33984426598833,79.33984426598833,5.373120281900453,5.373120281900453,5.373120281900453,-4.378812445801242,-4.378812445801242,-4.378812445801242,9.751932727701696,9.751932727701696,9.751932727701696,0.0,0.0,0.0,84.71296454788879
238,2022-08-27,79.34056518321384,45.11629621140711,133.96729594928928,79.34056518321384,79.34056518321384,10.572836249542263,10.572836249542263,10.572836249542263,0.42032225744125445,0.42032225744125445,0.42032225744125445,10.152513992101008,10.152513992101008,10.152513992101008,0.0,0.0,0.0,89.9134014327561
239,2022-08-28,79.34128610043936,53.281784830142946,137.00465227974072,79.34128610043936,79.34128610043936,14.454228033150454,14.454228033150454,14.454228033150454,3.8985951469629265,3.8985951469629265,3.8985951469629265,10.555632886187526,10.555632886187526,10.555632886187526,0.0,0.0,0.0,93.79551413358982
240,2022-08-29,79.34200701766488,51.08564125709717,133.1735586756285,79.34200701766488,79.34200701766488,12.148877374278465,12.148877374278465,12.148877374278465,1.1954079175096062,1.1954079175096062,1.1954079175096062,10.953469456768861,10.953469456768861,10.953469456768861,0.0,0.0,0.0,91.49088439194335
241,2022-08-30,79.34272793489039,42.927773629718764,128.80261195760878,79.34272793489039,79.34272793489039,5.453462612806579,5.453462612806579,5.453462612806579,-5.884970958481096,-5.884970958481096,-5.884970958481096,11.338433571287675,11.338433571287675,11.338433571287675,0.0,0.0,0.0,84.79619054769697
242,2022-08-31,79.34344885211591,56.00522956307374,139.55299161046145,79.34344885211591,79.34344885211591,17.759814186055408,17.759814186055408,17.759814186055408,6.056503697210965,6.056503697210965,6.056503697210965,11.703310488844442,11.703310488844442,11.703310488844442,0.0,0.0,0.0,97.10326303817132
243,2022-09-01,79.34416976934143,46.01945197767,131.6936196871462,79.34416976934143,79.34416976934143,10.73432582115083,10.73432582115083,10.73432582115083,-1.3070456147909566,-1.3070456147909566,-1.3070456147909566,12.041371435941786,12.041371435941786,12.041371435941786,0.0,0.0,0.0,90.07849559049227
244,2022-09-02,79.35037391513217,43.346921539361695,129.83613385141882,79.35037391513217,79.35037391513217,7.9676356233944166,7.9676356233944166,7.9676356233944166,-4.37881244578691,-4.37881244578691,-4.37881244578691,12.346448069181328,12.346448069181328,12.346448069181328,0.0,0.0,0.0,87.31800953852658
245,2022-09-03,79.3565780609229,50.414901708813105,131.50653671041863,79.3565780609229,79.3565780609229,13.03329360487764,13.03329360487764,13.03329360487764,0.42032225739424633,0.42032225739424633,0.42032225739424633,12.612971347483395,12.612971347483395,12.612971347483395,0.0,0.0,0.0,92.38987166580054
246,2022-09-04,79.36278220671363,52.39612052612645,136.016570336446,79.36278220671363,79.36278220671363,16.73457205441532,16.73457205441532,16.73457205441532,3.8985951469576117,3.8985951469576117,3.8985951469576117,12.83597690745771,12.83597690745771,12.83597690745771,0.0,0.0,0.0,96.09735426112896
247,2022-09-05,79.36898635250436,52.83774327517929,136.58298048359808,79.36898635250436,79.36898635250436,14.206488396641467,14.206488396641467,14.206488396641467,1.1954079174949395,1.1954079174949395,1.1954079174949395,13.011080479146528,13.011080479146528,13.011080479146528,0.0,0.0,0.0,93.57547474914583
248,2022-09-06,79.37519049829508,43.66103279703126,127.62241809927336,79.37519049829508,79.37519049829508,7.249457184696553,7.249457184696553,7.249457184696553,-5.884970958475264,-5.884970958475264,-5.884970958475264,13.134428143171817,13.134428143171817,13.134428143171817,0.0,0.0,0.0,86.62464768299164
249,2022-09-07,79.38139464408582,54.700543357646694,138.9640107332121,79.38139464408582,79.38139464408582,19.259130964117055,19.259130964117055,19.259130964117055,6.056503697206416,6.056503697206416,6.056503697206416,13.20262726691064,13.20262726691064,13.20262726691064,0.0,0.0,0.0,98.64052560820286
250,2022-09-08,79.38759878987655,50.97348037701351,135.01187650496482,79.38759878987655,79.38759878987655,11.90561911563231,11.90561911563231,11.90561911563231,-1.3070456147614558,-1.3070456147614558,-1.3070456147614558,13.212664730393767,13.212664730393767,13.212664730393767,0.0,0.0,0.0,91.29321790550885
251,2022-09-09,79.39380293566728,45.18158375459752,128.5371016345739,79.39380293566728,79.39380293566728,8.78300708707708,8.78300708707708,8.78300708707708,-4.378812445811409,-4.378812445811409,-4.378812445811409,13.161819532888488,13.161819532888488,13.161819532888488,0.0,0.0,0.0,88.17681002274436
252,2022-09-10,79.40000708145801,52.890221138389514,134.92626275154447,79.40000708145801,79.40000708145801,13.467899299159814,13.467899299159814,13.467899299159814,0.42032225740584633,0.42032225740584633,0.42032225740584633,13.047577041753968,13.047577041753968,13.047577041753968,0.0,0.0,0.0,92.86790638061782
253,2022-09-11,79.40621122724875,54.32931236190215,132.3632244964575,79.40621122724875,79.40621122724875,16.766147146880005,16.766147146880005,16.766147146880005,3.898595146970368,3.898595146970368,3.898595146970368,12.867551999909638,12.867551999909638,12.867551999909638,0.0,0.0,0.0,96.17235837412875
254,2022-09-12,79.41241537303948,50.56506909883481,135.18616769973332,79.41241537303948,79.41241537303948,13.814834869378119,13.814834869378119,13.814834869378119,1.1954079174920307,1.1954079174920307,1.1954079174920307,12.619426951886089,12.619426951886089,12.619426951886089,0.0,0.0,0.0,93.2272502424176
255,2022-09-13,79.41861951883021,46.21478225971622,127.33847188710865,79.41861951883021,79.41861951883021,6.415941039922352,6.415941039922352,6.415941039922352,-5.884970958469431,-5.884970958469431,-5.884970958469431,12.300911998391783,12.300911998391783,12.300911998391783,0.0,0.0,0.0,85.83456055875257
256,2022-09-14,79.42482366462094,50.86752477056445,141.72506818483902,79.42482366462094,79.42482366462094,17.966234469050615,17.966234469050615,17.966234469050615,6.056503697197685,6.056503697197685,6.056503697197685,11.90973077185293,11.90973077185293,11.90973077185293,0.0,0.0,0.0,97.39105813367156
257,2022-09-15,79.43102781041168,48.11339132634731,129.74203756093237,79.43102781041168,79.43102781041168,10.136590663956067,10.136590663956067,10.136590663956067,-1.3070456147640557,-1.3070456147640557,-1.3070456147640557,11.443636278720122,11.443636278720122,11.443636278720122,0.0,0.0,0.0,89.56761847436775
258,2022-09-16,79.43723195620241,44.26743355345385,126.61536102999096,79.43723195620241,79.43723195620241,6.521646377412181,6.521646377412181,6.521646377412181,-4.378812445797075,-4.378812445797075,-4.378812445797075,10.900458823209256,10.900458823209256,10.900458823209256,0.0,0.0,0.0,85.95887833361459
259,2022-09-17,79.44343610199314,47.89669171196232,133.14422396067033,79.44343610199314,79.44343610199314,10.698508923099501,10.698508923099501,10.698508923099501,0.4203222573966428,0.4203222573966428,0.4203222573966428,10.278186665702856,10.278186665702856,10.278186665702856,0.0,0.0,0.0,90.14194502509264
260,2022-09-18,79.44964024778388,52.53714261367982,133.38349111540825,79.44964024778388,79.44964024778388,13.47367358114638,13.47367358114638,13.47367358114638,3.8985951469535975,3.8985951469535975,3.8985951469535975,9.575078434192786,9.575078434192786,9.575078434192786,0.0,0.0,0.0,92.92331382893026
261,2022-09-19,79.45584439357461,50.78087084307825,132.2517264880647,79.45584439357461,79.45584439357461,9.985212579115414,9.985212579115414,9.985212579115414,1.1954079175198815,1.1954079175198815,1.1954079175198815,8.789804661595532,8.789804661595532,8.789804661595532,0.0,0.0,0.0,89.44105697269002
262,2022-09-20,79.46204853936534,40.09224122059142,120.0315999218482,79.46204853936534,79.46204853936534,2.0366432692260883,2.0366432692260883,2.0366432692260883,-5.884970958469835,-5.884970958469835,-5.884970958469835,7.9216142276959225,7.9216142276959225,7.9216142276959225,0.0,0.0,0.0,81.49869180859143
263,2022-09-21,79.46825268515607,47.430866808700955,137.38952919348216,79.46825268515607,79.46825268515607,13.027023701296969,13.027023701296969,13.027023701296969,6.056503697199277,6.056503697199277,6.056503697199277,6.9705200040976925,6.9705200040976925,6.9705200040976925,0.0,0.0,0.0,92.49527638645304
264,2022-09-22,79.4744568309468,41.58265841174246,124.06326222942656,79.4744568309468,79.4744568309468,4.630451078122461,4.630451078122461,4.630451078122461,-1.3070456147808382,-1.3070456147808382,-1.3070456147808382,5.9374966929032995,5.9374966929032995,5.9374966929032995,0.0,0.0,0.0,84.10490790906927
265,2022-09-23,79.48066097673754,35.52326129540017,120.1663704733585,79.48066097673754,79.48066097673754,0.44587032267506477,0.44587032267506477,0.44587032267506477,-4.378812445802159,-4.378812445802159,-4.378812445802159,4.824682768477223,4.824682768477223,4.824682768477223,0.0,0.0,0.0,79.9265312994126
266,2022-09-24,79.48686512252827,39.03071651157866,125.8834631356915,79.48686512252827,79.48686512252827,4.05589988139018,4.05589988139018,4.05589988139018,0.42032225738743967,0.42032225738743967,0.42032225738743967,3.635577624002741,3.635577624002741,3.635577624002741,0.0,0.0,0.0,83.54276500391845
267,2022-09-25,79.493069268319,44.57923975779603,129.72664602810065,79.493069268319,79.493069268319,6.273819674993359,6.273819674993359,6.273819674993359,3.898595146966354,3.898595146966354,3.898595146966354,2.375224528027005,2.375224528027005,2.375224528027005,0.0,0.0,0.0,85.76688894331237
268,2022-09-26,79.50165910194848,40.27661534253795,125.83365973704433,79.50165910194848,79.50165910194848,2.2457777572508615,2.2457777572508615,2.2457777572508615,1.1954079175169736,1.1954079175169736,1.1954079175169736,1.0503698397338879,1.0503698397338879,1.0503698397338879,0.0,0.0,0.0,81.74743685919934
269,2022-09-27,79.51024893557793,29.69637160722812,116.4888713718537,79.51024893557793,79.51024893557793,-6.215381826931745,-6.215381826931745,-6.215381826931745,-5.884970958464002,-5.884970958464002,-5.884970958464002,-0.3304108684677433,-0.3304108684677433,-0.3304108684677433,0.0,0.0,0.0,73.29486710864619
270,2022-09-28,79.5188387692074,42.68026014695369,126.9911028540026,79.5188387692074,79.5188387692074,4.299875125933571,4.299875125933571,4.299875125933571,6.056503697207008,6.056503697207008,6.056503697207008,-1.7566285712734362,-1.7566285712734362,-1.7566285712734362,0.0,0.0,0.0,83.81871389514097
271,2022-09-29,79.52742860283686,36.67791777961506,116.65709444597022,79.52742860283686,79.52742860283686,-4.522891923708385,-4.522891923708385,-4.522891923708385,-1.3070456147834388,-1.3070456147834388,-1.3070456147834388,-3.2158463089249456,-3.2158463089249456,-3.2158463089249456,0.0,0.0,0.0,75.00453667912848
272,2022-09-30,79.53601843646635,26.235238901896672,113.09187471813169,79.53601843646635,79.53601843646635,-9.072513535494343,-9.072513535494343,-9.072513535494343,-4.37881244580359,-4.37881244580359,-4.37881244580359,-4.693701089690753,-4.693701089690753,-4.693701089690753,0.0,0.0,0.0,70.46350490097201
273,2022-10-01,79.54460827009582,31.229715734723307,116.34421716542076,79.54460827009582,79.54460827009582,-5.753664993836464,-5.753664993836464,-5.753664993836464,0.42032225741984325,0.42032225741984325,0.42032225741984325,-6.173987251256308,-6.173987251256308,-6.173987251256308,0.0,0.0,0.0,73.79094327625936
274,2022-10-02,79.55319810372528,30.807858714664377,118.36591542119277,79.55319810372528,79.55319810372528,-3.740209398014562,-3.740209398014562,-3.740209398014562,3.8985951469429674,3.8985951469429674,3.8985951469429674,-7.638804544957529,-7.638804544957529,-7.638804544957529,0.0,0.0,0.0,75.81298870571072
275,2022-10-03,79.56178793735475,31.28388664963598,114.32628226595877,79.56178793735475,79.56178793735475,-7.873364272046109,-7.873364272046109,-7.873364272046109,1.1954079175023056,1.1954079175023056,1.1954079175023056,-9.068772189548415,-9.068772189548415,-9.068772189548415,0.0,0.0,0.0,71.68842366530865
276,2022-10-04,79.57037777098421,21.145342617430945,106.0926425623751,79.57037777098421,79.57037777098421,-16.328278936336012,-16.328278936336012,-16.328278936336012,-5.884970958461287,-5.884970958461287,-5.884970958461287,-10.443307977874724,-10.443307977874724,-10.443307977874724,0.0,0.0,0.0,63.242098834648196
277,2022-10-05,79.5789676046137,33.96958668017208,116.09709981327399,79.5789676046137,79.5789676046137,-5.6844655818457435,-5.6844655818457435,-5.6844655818457435,6.056503697185997,6.056503697185997,6.056503697185997,-11.740969279031741,-11.740969279031741,-11.740969279031741,0.0,0.0,0.0,73.89450202276795
278,2022-10-06,79.58755743824315,21.111961619366543,106.21799078780468,79.58755743824315,79.58755743824315,-14.246896146117264,-14.246896146117264,-14.246896146117264,-1.307045614800221,-1.307045614800221,-1.307045614800221,-12.939850531317044,-12.939850531317044,-12.939850531317044,0.0,0.0,0.0,65.34066129212589
279,2022-10-07,79.59614727187262,17.018222114434515,105.06378223366609,79.59614727187262,79.59614727187262,-18.396842088175916,-18.396842088175916,-18.396842088175916,-4.3788124458086735,-4.3788124458086735,-4.3788124458086735,-14.018029642367244,-14.018029642367244,-14.018029642367244,0.0,0.0,0.0,61.19930518369671
280,2022-10-08,79.60473710550208,26.583895617556895,109.57698914657952,79.60473710550208,79.60473710550208,-14.533731419174053,-14.533731419174053,-14.533731419174053,0.4203222574106395,0.4203222574106395,0.4203222574106395,-14.954053676584694,-14.954053676584694,-14.954053676584694,0.0,0.0,0.0,65.07100568632802
281,2022-10-09,79.61332693913155,25.21464347334482,111.46701446409311,79.61332693913155,79.61332693913155,-11.828857240205581,-11.828857240205581,-11.828857240205581,3.898595146955724,3.898595146955724,3.898595146955724,-15.727452387161305,-15.727452387161305,-15.727452387161305,0.0,0.0,0.0,67.78446969892597
282,2022-10-10,79.62191677276101,21.008608678390534,105.20265212142355,79.62191677276101,79.62191677276101,-15.123858690573039,-15.123858690573039,-15.123858690573039,1.1954079174993986,1.1954079174993986,1.1954079174993986,-16.31926660807244,-16.31926660807244,-16.31926660807244,0.0,0.0,0.0,64.49805808218797
